0.068268,-0.15988,0.215,-0.89958,-0.51443,0.215,-1.7691,-0.52385,0.215,-2.6973,-0.52456,0.215,-3.7125,-0.52142,0.215,-4.9118,-0.51985,0.215,-5.7917,-0.51897,0.215,-6.6294,-0.35403,0.215
0.081783,-0.15423,0.26359,-0.88539,-0.51326,0.26359,-1.7549,-0.52356,0.26359,-2.6832,-0.52414,0.26359,-3.6984,-0.52148,0.26359,-4.8976,-0.51985,0.26359,-5.7777,-0.51946,0.26359,-6.6156,-0.35922,0.26359
0.097793,-0.15052,0.31798,-0.86886,-0.5135,0.31798,-1.7384,-0.5232,0.31798,-2.6668,-0.52394,0.31798,-3.682,-0.52136,0.31798,-4.8811,-0.52013,0.31798,-5.7613,-0.51979,0.31798,-6.5994,-0.36261,0.31798
0.1165,-0.14854,0.37784,-0.84993,-0.51305,0.37784,-1.7195,-0.52258,0.37784,-2.648,-0.52424,0.37784,-3.663,-0.52089,0.37784,-4.8622,-0.52062,0.37784,-5.7424,-0.51991,0.37784,-6.5806,-0.36402,0.37784
0.13746,-0.14845,0.44326,-0.82881,-0.51333,0.44326,-1.6984,-0.52223,0.44326,-2.6269,-0.52448,0.44326,-3.642,-0.52076,0.44326,-4.8412,-0.52101,0.44326,-5.7213,-0.52015,0.44326,-6.5595,-0.36291,0.44326
0.16144,-0.15467,0.51493,-0.80578,-0.51375,0.51493,-1.6754,-0.52251,0.51493,-2.6036,-0.52437,0.51493,-3.6188,-0.52095,0.51493,-4.8181,-0.52078,0.51493,-5.698,-0.52015,0.51493,-6.536,-0.35781,0.51493
0.18778,-0.16117,0.5915,-0.78025,-0.51425,0.5915,-1.6499,-0.52326,0.5915,-2.5779,-0.52437,0.5915,-3.5932,-0.52145,0.5915,-4.7926,-0.52033,0.5915,-5.6723,-0.51975,0.5915,-6.51,-0.35188,0.5915
0.21673,-0.16696,0.67291,-0.75207,-0.51439,0.67291,-1.6217,-0.52363,0.67291,-2.5495,-0.52381,0.67291,-3.565,-0.52148,0.67291,-4.7644,-0.51949,0.67291,-5.6439,-0.5189,0.67291,-6.4814,-0.34628,0.67291
0.24818,-0.17182,0.76089,-0.72113,-0.51506,0.76089,-1.5908,-0.52335,0.76089,-2.5185,-0.52408,0.76089,-3.534,-0.52095,0.76089,-4.7336,-0.51959,0.76089,-5.6129,-0.51803,0.76089,-6.4503,-0.34159,0.76089
0.28211,-0.1753,0.85432,-0.68763,-0.51683,0.85432,-1.5573,-0.52324,0.85432,-2.485,-0.52474,0.85432,-3.5005,-0.52058,0.85432,-4.7002,-0.52018,0.85432,-5.5792,-0.51755,0.85432,-6.4165,-0.33771,0.85432
