-0.014081,0.0024665,-1.0079e-05,-0.60756,-0.32956,-1.0079e-05,-1.2773,-0.32858,-1.0079e-05,-1.9469,-0.32958,-1.0079e-05,-2.607,-0.33002,-1.0079e-05,-3.2794,-0.32897,-1.0079e-05,-4.0334,-0.15067,-1.0079e-05
-0.015407,0.0039636,-1.5705e-05,-0.60718,-0.32886,-1.5705e-05,-1.2791,-0.32834,-1.5705e-05,-1.9487,-0.32934,-1.5705e-05,-2.608,-0.33027,-1.5705e-05,-3.2786,-0.32937,-1.5705e-05,-4.0347,-0.15042,-1.5705e-05
-0.016697,0.0048205,-2.2044e-05,-0.60761,-0.32907,-2.2044e-05,-1.2788,-0.32845,-2.2044e-05,-1.949,-0.32921,-2.2044e-05,-2.608,-0.33026,-2.2044e-05,-3.2794,-0.33003,-2.2044e-05,-4.036,-0.15009,-2.2044e-05
-0.017779,0.0056742,-2.8921e-05,-0.60783,-0.32892,-2.8921e-05,-1.2789,-0.32847,-2.8921e-05,-1.9483,-0.32939,-2.8921e-05,-2.6088,-0.33048,-2.8921e-05,-3.2801,-0.32991,-2.8921e-05,-4.0371,-0.14956,-2.8921e-05
-0.01865,0.0065582,-3.7048e-05,-0.60739,-0.32877,-3.7048e-05,-1.2795,-0.32839,-3.7048e-05,-1.9494,-0.32939,-3.7048e-05,-2.6079,-0.33041,-3.7048e-05,-3.2795,-0.32994,-3.7048e-05,-4.0379,-0.14893,-3.7048e-05
-0.019314,0.0072964,-4.4278e-05,-0.60807,-0.32881,-4.4278e-05,-1.2783,-0.32837,-4.4278e-05,-1.9481,-0.32941,-4.4278e-05,-2.6086,-0.33053,-4.4278e-05,-3.2801,-0.32999,-4.4278e-05,-4.0386,-0.14831,-4.4278e-05
-0.019771,0.0079584,-5.0808e-05,-0.60666,-0.32875,-5.0808e-05,-1.2791,-0.32852,-5.0808e-05,-1.9484,-0.3295,-5.0808e-05,-2.6078,-0.33059,-5.0808e-05,-3.2793,-0.32998,-5.0808e-05,-4.039,-0.14766,-5.0808e-05
-0.020045,0.0086013,-5.7528e-05,-0.6074,-0.32876,-5.7528e-05,-1.2777,-0.32846,-5.7528e-05,-1.9479,-0.32946,-5.7528e-05,-2.607,-0.33055,-5.7528e-05,-3.2789,-0.32991,-5.7528e-05,-4.0393,-0.14697,-5.7528e-05
-0.020133,0.009166,-6.4012e-05,-0.60572,-0.32863,-6.4012e-05,-1.2773,-0.32847,-6.4012e-05,-1.9467,-0.32937,-6.4012e-05,-2.6072,-0.33059,-6.4012e-05,-3.2788,-0.32982,-6.4012e-05,-4.0394,-0.14632,-6.4012e-05
-0.020105,0.0096469,-6.8997e-05,-0.60564,-0.3287,-6.8997e-05,-1.277,-0.32856,-6.8997e-05,-1.947,-0.32947,-6.8997e-05,-2.6051,-0.33053,-6.8997e-05,-3.2771,-0.3297,-6.8997e-05,-4.0394,-0.14562,-6.8997e-05
-0.019941,0.01012,-7.2719e-05,-0.60504,-0.32872,-7.2719e-05,-1.2752,-0.32845,-7.2719e-05,-1.9449,-0.32934,-7.2719e-05,-2.6055,-0.33063,-7.2719e-05,-3.2775,-0.32972,-7.2719e-05,-4.0392,-0.14502,-7.2719e-05
-0.019723,0.010452,-7.6009e-05,-0.60357,-0.32874,-7.6009e-05,-1.2758,-0.32866,-7.6009e-05,-1.9454,-0.3295,-7.6009e-05,-2.604,-0.33068,-7.6009e-05,-3.2757,-0.32969,-7.6009e-05,-4.039,-0.14447,-7.6009e-05
-0.019483,0.010724,-7.8487e-05,-0.60404,-0.32886,-7.8487e-05,-1.2737,-0.32862,-7.8487e-05,-1.9439,-0.32943,-7.8487e-05,-2.603,-0.33062,-7.8487e-05,-3.2753,-0.32961,-7.8487e-05,-4.0388,-0.14381,-7.8487e-05
-0.019246,0.011037,-7.9874e-05,-0.60196,-0.3287,-7.9874e-05,-1.2736,-0.32863,-7.9874e-05,-1.9429,-0.32933,-7.9874e-05,-2.6029,-0.3306,-7.9874e-05,-3.2747,-0.32946,-7.9874e-05,-4.0386,-0.14313,-7.9874e-05
-0.01904,0.011287,-8.0498e-05,-0.60251,-0.32882,-8.0498e-05,-1.2731,-0.32864,-8.0498e-05,-1.9431,-0.32937,-8.0498e-05,-2.6008,-0.33044,-8.0498e-05,-3.273,-0.32928,-8.0498e-05,-4.0384,-0.14244,-8.0498e-05
-0.018894,0.01148,-8.0592e-05,-0.60145,-0.32887,-8.0592e-05,-1.2715,-0.32859,-8.0592e-05,-1.941,-0.32924,-8.0592e-05,-2.6016,-0.33051,-8.0592e-05,-3.2736,-0.32929,-8.0592e-05,-4.0382,-0.14178,-8.0592e-05
-0.018812,0.011659,-8.0713e-05,-0.60081,-0.32884,-8.0713e-05,-1.2725,-0.32875,-8.0713e-05,-1.942,-0.32938,-8.0713e-05,-2.5999,-0.33045,-8.0713e-05,-3.2717,-0.32916,-8.0713e-05,-4.0382,-0.14123,-8.0713e-05
-0.018811,0.011762,-8.06e-05,-0.60166,-0.32896,-8.06e-05,-1.2707,-0.32867,-8.06e-05,-1.9407,-0.32936,-8.06e-05,-2.5998,-0.33051,-8.06e-05,-3.2721,-0.32919,-8.06e-05,-4.0382,-0.14075,-8.06e-05
-0.01889,0.011838,-8.0281e-05,-0.59989,-0.32898,-8.0281e-05,-1.2716,-0.32886,-8.0281e-05,-1.9405,-0.32944,-8.0281e-05,-2.5999,-0.33062,-8.0281e-05,-3.2716,-0.32922,-8.0281e-05,-4.0382,-0.14025,-8.0281e-05
